,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
6133,Vidigueira,2022,11,Beja,601,3419,61,0,0,29,23,18,5,3033,29,940,18,136,4020
6134,Vidigueira,2022,12,Beja,578,3443,59,0,1,28,29,15,11,3033,29,940,19,143,4021
6135,Vidigueira,2023,1,Beja,572,3451,49,0,2,48,34,10,5,3034,29,943,17,148,4023
6136,Vidigueira,2023,2,Beja,566,3459,50,0,0,43,31,9,9,3036,29,942,18,142,4025
6137,Vidigueira,2023,3,Beja,531,3497,21,0,2,35,30,18,16,3040,29,942,17,122,4028
6138,Vidigueira,2023,4,Beja,516,3512,22,0,0,31,24,8,10,3040,29,942,17,95,4028
6139,Vidigueira,2023,5,Beja,537,3491,16,0,0,47,37,16,13,3040,29,942,17,129,4028
6140,Vidigueira,2023,6,Beja,537,3512,5,0,0,43,34,8,14,3047,29,952,21,104,4049
6141,Vidigueira,2023,7,Beja,518,3533,1,0,0,32,33,11,8,3057,29,949,16,85,4051
6142,Vidigueira,2023,8,Beja,498,3559,0,0,3,30,25,20,4,3061,29,949,18,82,4057
6143,Vidigueira,2023,9,Beja,478,3575,2,0,0,26,21,14,5,3066,29,942,16,68,4053
6144,Vidigueira,2023,10,Beja,454,3603,3,0,0,33,22,15,20,3069,29,942,17,93,4057
6145,Vidigueira,2023,11,Beja,427,3639,0,0,0,51,49,11,13,3072,29,946,19,124,4066
6146,Vidigueira,2023,12,Beja,390,3679,1,0,0,35,27,17,7,3076,29,945,19,87,4069
6147,Vidigueira,2024,1,Beja,368,3691,1,0,0,41,30,19,7,3073,29,941,16,98,4059
6148,Vidigueira,2024,2,Beja,282,3772,1,0,0,18,14,8,2,3071,29,937,17,43,4054
6149,Vidigueira,2024,3,Beja,232,3836,2,0,0,26,19,15,6,3077,29,939,23,68,4068
6150,Vieira do Minho,2022,3,Braga,5896,2594,1,0,0,0,0,1,3,7208,140,1070,72,5,8490
6151,Vieira do Minho,2022,4,Braga,5727,2764,4,0,0,9,6,4,6,7208,140,1070,73,29,8491
6152,Vieira do Minho,2022,5,Braga,5682,2820,1,0,0,19,15,8,8,7218,140,1072,72,51,8502
6153,Vieira do Minho,2022,6,Braga,5756,2762,2,0,0,17,13,5,11,7231,140,1075,72,48,8518
6154,Vieira do Minho,2022,7,Braga,5347,3197,2,0,0,18,15,9,7,7251,140,1077,76,51,8544
6155,Vieira do Minho,2022,8,Braga,4966,3591,0,0,0,20,17,8,5,7271,140,1077,69,50,8557
6157,Vieira do Minho,2022,10,Braga,4595,3961,10,0,0,14,16,8,4,7275,140,1074,67,52,8556
6165,Vieira do Minho,2023,6,Braga,3379,5238,35,0,0,32,17,10,20,7324,142,1083,68,114,8617
6167,Vieira do Minho,2023,8,Braga,2979,5662,6,0,8,38,31,13,20,7340,142,1088,71,116,8641
6168,Vieira do Minho,2023,9,Braga,2852,5795,5,0,1,23,20,11,15,7345,142,1087,73,75,8647
6169,Vieira do Minho,2023,10,Braga,2723,5924,3,0,0,37,33,17,8,7348,142,1089,68,98,8647
6170,Vieira do Minho,2023,11,Braga,2593,6048,1,0,0,62,42,16,7,7346,142,1087,66,128,8641
6171,Vieira do Minho,2023,12,Braga,2450,6207,4,0,0,35,28,24,2,7356,142,1089,70,93,8657
6172,Vieira do Minho,2024,1,Braga,2349,6305,0,0,0,41,30,31,22,7354,142,1089,69,124,8654
6173,Vieira do Minho,2024,2,Braga,1902,6754,2,0,0,22,19,11,9,7352,142,1093,69,63,8656
6174,Vieira do Minho,2024,3,Braga,1893,6767,2,0,1,31,24,22,9,7354,142,1095,69,89,8660
6175,Vila Flor,2022,3,Bragança,2950,2766,0,0,0,6,7,3,6,4362,60,1274,20,22,5716
6176,Vila Flor,2022,4,Bragança,2919,2802,1,0,0,10,8,9,5,4365,60,1277,19,33,5721
6177,Vila Flor,2022,5,Bragança,2881,2829,0,0,0,28,16,15,4,4355,60,1276,19,63,5710
6178,Vila Flor,2022,6,Bragança,2866,2845,1,0,0,25,29,7,7,4352,60,1280,19,69,5711
6179,Vila Flor,2022,7,Bragança,2834,2878,0,0,0,17,13,3,6,4355,60,1277,20,39,5712
6180,Vila Flor,2022,8,Bragança,2808,2903,0,0,0,30,22,7,11,4356,60,1277,18,70,5711
6181,Vila Flor,2022,9,Bragança,2849,2851,1,0,0,24,23,7,5,4348,60,1275,17,60,5700
6182,Vila Flor,2022,10,Bragança,2699,3003,3,1,0,16,17,12,12,4347,60,1278,17,61,5702
6183,Vila Flor,2022,11,Bragança,2772,2924,33,0,0,18,12,14,9,4348,61,1271,16,86,5696
6184,Vila Flor,2022,12,Bragança,2637,3054,71,0,0,21,19,9,9,4349,61,1265,16,129,5691
6185,Vila Flor,2023,1,Bragança,2461,3235,28,0,0,22,20,13,10,4351,61,1268,16,93,5696
6186,Vila Flor,2023,2,Bragança,2469,3237,38,0,0,27,22,12,7,4358,62,1268,18,106,5706
6187,Vila Flor,2023,3,Bragança,2495,3209,32,0,0,19,18,8,16,4357,62,1267,18,93,5704
6189,Vila Flor,2023,5,Bragança,2337,3367,28,0,0,28,22,13,7,4357,62,1267,18,98,5704
6190,Vila Flor,2023,6,Bragança,2331,3388,2,0,0,19,21,8,14,4355,64,1281,19,64,5719
6191,Vila Flor,2023,7,Bragança,2117,3609,0,0,0,29,22,18,8,4355,64,1286,21,77,5726
6192,Vila Flor,2023,8,Bragança,2221,3511,1,0,4,24,20,22,10,4366,64,1284,18,81,5732
6193,Vila Flor,2023,9,Bragança,1847,3880,2,0,0,21,17,8,11,4360,64,1286,17,59,5727
6194,Vila Flor,2023,10,Bragança,1748,3977,2,0,0,25,20,17,12,4364,64,1280,17,76,5725
6195,Vila Flor,2023,11,Bragança,1678,4035,1,0,0,33,22,14,7,4362,64,1274,13,77,5713
6196,Vila Flor,2023,12,Bragança,1433,4272,2,0,0,26,14,17,8,4355,64,1273,13,67,5705
6197,Vila Flor,2024,1,Bragança,1379,4318,0,0,0,26,25,21,12,4346,65,1273,13,84,5697
6198,Vila Flor,2024,2,Bragança,701,4979,0,0,0,12,6,8,3,4333,65,1269,13,29,5680
6199,Vila Flor,2024,3,Bragança,533,5148,1,0,4,21,12,10,6,4334,65,1269,13,54,5681
6225,Vila Nova da Barquinha,2022,3,Santarém,2610,1704,2,0,0,11,7,6,3,3528,56,707,23,29,4314
6226,Vila Nova da Barquinha,2022,4,Santarém,2643,1678,3,0,0,16,16,12,5,3535,56,708,22,52,4321
6227,Vila Nova da Barquinha,2022,5,Santarém,2540,1782,5,0,0,22,16,6,4,3535,56,709,22,53,4322
6228,Vila Nova da Barquinha,2022,6,Santarém,2598,1732,5,0,0,19,18,5,12,3543,56,710,21,59,4330
6229,Vila Nova da Barquinha,2022,7,Santarém,2447,1885,3,0,0,14,13,8,8,3544,56,711,21,46,4332
6230,Vila Nova da Barquinha,2022,8,Santarém,2398,1937,1,0,0,26,18,10,9,3548,56,710,21,64,4335
6231,Vila Nova da Barquinha,2022,9,Santarém,2272,2054,2,0,0,11,12,11,6,3543,56,707,20,42,4326
6232,Vila Nova da Barquinha,2022,10,Santarém,2167,2160,7,0,0,17,14,16,9,3545,56,707,19,63,4327
6238,Vila Nova da Barquinha,2023,4,Santarém,1342,3015,57,0,0,36,30,14,13,3572,56,710,19,150,4357
6239,Vila Nova da Barquinha,2023,5,Santarém,1289,3068,75,0,0,36,32,12,9,3572,56,710,19,164,4357
6240,Vila Nova da Barquinha,2023,6,Santarém,1154,3223,12,0,0,26,24,20,11,3592,56,714,15,93,4377
6241,Vila Nova da Barquinha,2023,7,Santarém,939,3441,2,0,0,29,32,17,14,3596,56,713,15,94,4380
6242,Vila Nova da Barquinha,2023,8,Santarém,834,3548,6,0,2,37,27,28,13,3600,56,712,14,113,4382
6243,Vila Nova da Barquinha,2023,9,Santarém,805,3578,7,0,0,20,22,11,11,3600,56,714,13,71,4383
6244,Vila Nova da Barquinha,2023,10,Santarém,780,3602,12,0,0,34,29,16,8,3600,56,713,13,99,4382
6245,Vila Nova da Barquinha,2023,11,Santarém,785,3610,6,0,0,42,35,24,6,3614,56,711,14,113,4395
6246,Vila Nova da Barquinha,2023,12,Santarém,675,3717,3,0,0,31,25,11,8,3613,56,709,14,78,4392
6247,Vila Nova da Barquinha,2024,1,Santarém,550,3847,4,0,1,40,29,25,9,3618,56,710,13,108,4397
6248,Vila Nova da Barquinha,2024,2,Santarém,394,4005,4,0,0,24,20,22,1,3615,56,710,18,71,4399
6249,Vila Nova da Barquinha,2024,3,Santarém,240,4155,2,0,0,31,23,20,6,3617,56,707,15,82,4395
6250,Vila Nova de Cerveira,2022,3,Viana do Castelo,4253,2478,1,0,0,7,5,3,2,5524,103,1045,59,18,6731
6251,Vila Nova de Cerveira,2022,4,Viana do Castelo,4301,2437,1,0,0,7,6,5,7,5529,103,1047,59,26,6738
6252,Vila Nova de Cerveira,2022,5,Viana do Castelo,4200,2540,1,0,0,10,9,4,4,5533,103,1045,59,28,6740
6253,Vila Nova de Cerveira,2022,6,Viana do Castelo,4198,2546,1,0,0,14,16,5,6,5535,103,1050,56,42,6744
6254,Vila Nova de Cerveira,2022,7,Viana do Castelo,4188,2565,0,0,0,12,9,2,4,5539,103,1052,59,27,6753
6255,Vila Nova de Cerveira,2022,8,Viana do Castelo,4124,2632,0,0,0,25,22,3,12,5544,103,1055,54,62,6756
6256,Vila Nova de Cerveira,2022,9,Viana do Castelo,4103,2651,2,0,0,13,10,9,5,5545,103,1054,52,39,6754
6257,Vila Nova de Cerveira,2022,10,Viana do Castelo,4059,2701,11,0,0,15,14,7,2,5552,103,1053,52,49,6760
6259,Vila Nova de Cerveira,2022,12,Viana do Castelo,3946,2832,61,0,0,30,18,16,6,5564,102,1056,56,131,6778
6260,Vila Nova de Cerveira,2023,1,Viana do Castelo,3890,2885,67,0,0,20,17,17,12,5568,102,1053,52,133,6775
6261,Vila Nova de Cerveira,2023,2,Viana do Castelo,3848,2924,49,0,0,20,15,12,9,5568,103,1052,49,105,6772
6262,Vila Nova de Cerveira,2023,3,Viana do Castelo,3000,3772,75,0,1,22,19,9,6,5568,103,1053,48,132,6772
6266,Vila Nova de Cerveira,2023,7,Viana do Castelo,1271,5541,2,0,0,26,28,14,14,5591,104,1061,56,84,6812
6267,Vila Nova de Cerveira,2023,8,Viana do Castelo,1299,5508,7,0,5,48,39,20,9,5592,104,1061,50,128,6807
6268,Vila Nova de Cerveira,2023,9,Viana do Castelo,1021,5790,5,0,1,41,36,19,11,5597,104,1060,50,113,6811
6269,Vila Nova de Cerveira,2023,10,Viana do Castelo,857,5966,12,0,0,49,44,19,14,5606,104,1063,50,138,6823
6270,Vila Nova de Cerveira,2023,11,Viana do Castelo,836,5998,4,0,0,63,45,23,13,5607,104,1067,56,148,6834
6271,Vila Nova de Cerveira,2023,12,Viana do Castelo,761,6071,6,0,0,34,26,22,9,5607,104,1066,55,97,6832
6272,Vila Nova de Cerveira,2024,1,Viana do Castelo,880,5962,2,0,0,54,34,21,15,5617,104,1071,50,126,6842
6273,Vila Nova de Cerveira,2024,2,Viana do Castelo,798,6042,0,0,0,24,13,7,8,5614,103,1073,50,52,6840
6274,Vila Nova de Cerveira,2024,3,Viana do Castelo,660,6192,0,0,2,35,30,18,15,5618,103,1077,54,100,6852
6300,Vila Nova de Foz Côa,2022,3,Guarda,4550,2166,1,0,0,7,7,2,2,5401,126,1166,23,19,6716
6301,Vila Nova de Foz Côa,2022,4,Guarda,4519,2190,1,0,0,17,14,11,6,5395,126,1166,22,49,6709
6302,Vila Nova de Foz Côa,2022,5,Guarda,4344,2358,1,0,0,24,21,13,7,5391,126,1163,22,66,6702
6303,Vila Nova de Foz Côa,2022,6,Guarda,4353,2358,0,1,0,21,23,12,11,5399,126,1165,21,68,6711
6304,Vila Nova de Foz Côa,2022,7,Guarda,4200,2508,0,0,0,19,14,4,10,5396,126,1165,21,47,6708
6305,Vila Nova de Foz Côa,2022,8,Guarda,4161,2555,0,0,0,15,14,7,13,5399,126,1167,24,49,6716
6306,Vila Nova de Foz Côa,2022,9,Guarda,4114,2599,1,0,0,13,9,10,5,5403,126,1163,21,38,6713
6307,Vila Nova de Foz Côa,2022,10,Guarda,4089,2621,4,1,0,12,9,9,11,5400,126,1163,21,46,6710
6308,Vila Nova de Foz Côa,2022,11,Guarda,4053,2665,36,0,0,22,17,14,5,5402,126,1169,21,94,6718
6309,Vila Nova de Foz Côa,2022,12,Guarda,4008,2720,41,0,1,14,15,12,10,5406,126,1171,25,93,6728
6310,Vila Nova de Foz Côa,2023,1,Guarda,3973,2759,32,0,0,23,17,13,12,5411,126,1175,20,97,6732
6311,Vila Nova de Foz Côa,2023,2,Guarda,3947,2797,22,0,0,12,15,9,8,5416,126,1174,28,66,6744
6312,Vila Nova de Foz Côa,2023,3,Guarda,3894,2835,26,0,0,27,16,14,4,5413,126,1171,19,87,6729
6313,Vila Nova de Foz Côa,2023,4,Guarda,3802,2927,42,0,0,20,15,15,10,5413,126,1171,19,102,6729
6314,Vila Nova de Foz Côa,2023,5,Guarda,3727,3002,53,0,0,30,26,9,8,5413,126,1171,19,126,6729
6315,Vila Nova de Foz Côa,2023,6,Guarda,3869,2871,6,0,0,21,18,18,2,5413,126,1183,18,65,6740
6316,Vila Nova de Foz Côa,2023,7,Guarda,3580,3164,0,0,0,28,24,12,17,5414,127,1184,19,81,6744
6317,Vila Nova de Foz Côa,2023,8,Guarda,3538,3218,1,0,2,31,24,12,5,5425,127,1183,21,75,6756
6318,Vila Nova de Foz Côa,2023,9,Guarda,3556,3200,2,0,0,21,16,15,13,5427,128,1184,17,67,6756
6319,Vila Nova de Foz Côa,2023,10,Guarda,3464,3293,2,0,0,24,20,18,12,5428,127,1186,16,76,6757
6320,Vila Nova de Foz Côa,2023,11,Guarda,3555,3201,0,0,0,30,20,18,4,5423,127,1187,19,72,6756
6321,Vila Nova de Foz Côa,2023,12,Guarda,3366,3389,1,0,0,22,17,15,11,5424,127,1184,20,66,6755
6322,Vila Nova de Foz Côa,2024,1,Guarda,3385,3363,0,0,0,38,25,19,9,5425,127,1182,14,91,6748
6323,Vila Nova de Foz Côa,2024,2,Guarda,3284,3483,0,0,0,14,12,12,2,5417,127,1200,23,40,6767
6324,Vila Nova de Foz Côa,2024,3,Guarda,3207,3552,1,0,0,28,18,12,8,5419,127,1200,13,67,6759
6350,Vila Nova de Paiva,2022,3,Viseu,2136,2539,2,0,0,6,6,3,2,3893,61,698,23,19,4675
6351,Vila Nova de Paiva,2022,4,Viseu,2163,2512,6,0,0,9,9,9,5,3889,61,703,22,38,4675
6352,Vila Nova de Paiva,2022,5,Viseu,2105,2566,5,0,0,14,12,8,7,3885,61,704,21,46,4671
6353,Vila Nova de Paiva,2022,6,Viseu,2038,2636,3,0,0,8,8,8,8,3882,61,708,23,35,4674
6354,Vila Nova de Paiva,2022,7,Viseu,1880,2798,1,0,0,11,9,9,7,3884,61,710,23,37,4678
6355,Vila Nova de Paiva,2022,8,Viseu,1833,2850,2,0,0,14,10,17,7,3888,61,711,23,50,4683
6356,Vila Nova de Paiva,2022,9,Viseu,1819,2855,0,0,0,16,15,14,7,3882,61,709,22,52,4674
6357,Vila Nova de Paiva,2022,10,Viseu,1836,2837,16,0,0,9,7,7,6,3877,61,712,23,45,4673
6358,Vila Nova de Paiva,2022,11,Viseu,1787,2891,46,0,0,11,9,11,5,3881,61,714,22,82,4678
6365,Vila Nova de Paiva,2023,6,Viseu,663,4039,12,0,0,14,13,13,7,3892,61,726,23,59,4702
6366,Vila Nova de Paiva,2023,7,Viseu,494,4208,5,0,2,19,11,17,12,3894,61,725,22,66,4702
6367,Vila Nova de Paiva,2023,8,Viseu,375,4334,5,0,6,12,13,21,6,3901,61,726,21,63,4709
6368,Vila Nova de Paiva,2023,9,Viseu,301,4406,2,0,0,6,2,9,2,3895,61,729,22,21,4707
6369,Vila Nova de Paiva,2023,10,Viseu,286,4417,7,0,0,21,15,6,10,3892,61,728,22,59,4703
6370,Vila Nova de Paiva,2023,11,Viseu,281,4422,2,0,0,17,15,13,8,3891,61,729,22,55,4703
6371,Vila Nova de Paiva,2023,12,Viseu,272,4433,0,0,0,15,10,20,2,3894,61,727,23,47,4705
6372,Vila Nova de Paiva,2024,1,Viseu,435,4274,3,0,0,15,11,12,7,3899,61,728,21,48,4709
6373,Vila Nova de Paiva,2024,2,Viseu,361,4349,0,0,0,11,7,2,7,3896,61,731,22,27,4710
6374,Vila Nova de Paiva,2024,3,Viseu,360,4345,0,0,0,12,11,11,6,3890,61,732,22,40,4705
6375,Vila Nova de Poiares,2022,3,Coimbra,3166,1758,0,0,0,4,2,0,0,4043,64,800,17,6,4924
6376,Vila Nova de Poiares,2022,4,Coimbra,3146,1782,0,0,0,0,3,4,1,4047,64,801,16,8,4928
6377,Vila Nova de Poiares,2022,5,Coimbra,3129,1788,0,0,0,8,2,3,0,4041,64,797,15,13,4917
6378,Vila Nova de Poiares,2022,6,Coimbra,3146,1772,1,0,0,6,4,3,3,4042,64,798,14,17,4918
6379,Vila Nova de Poiares,2022,7,Coimbra,3138,1789,3,0,0,17,14,8,5,4045,64,802,16,47,4927
6380,Vila Nova de Poiares,2022,8,Coimbra,3111,1822,2,0,0,15,15,8,6,4049,65,803,16,46,4933
6381,Vila Nova de Poiares,2022,9,Coimbra,3090,1845,7,0,0,13,10,3,4,4052,65,804,14,37,4935
6382,Vila Nova de Poiares,2022,10,Coimbra,3055,1876,4,0,0,13,12,6,4,4047,65,806,13,39,4931
6383,Vila Nova de Poiares,2022,11,Coimbra,3154,1781,39,0,0,13,10,11,3,4048,66,808,13,76,4935
6384,Vila Nova de Poiares,2022,12,Coimbra,3097,1836,43,0,2,11,9,5,11,4045,66,806,16,81,4933
6386,Vila Nova de Poiares,2023,2,Coimbra,2984,1952,70,0,0,21,16,12,4,4045,66,812,13,123,4936
6389,Vila Nova de Poiares,2023,5,Coimbra,2825,2116,63,0,0,39,24,16,9,4052,66,812,11,151,4941
6390,Vila Nova de Poiares,2023,6,Coimbra,2820,2145,20,0,0,35,30,13,12,4064,66,822,13,110,4965
6391,Vila Nova de Poiares,2023,7,Coimbra,2702,2263,0,0,0,25,14,11,9,4065,65,822,13,59,4965
6392,Vila Nova de Poiares,2023,8,Coimbra,2737,2232,3,0,5,24,24,11,5,4070,65,824,10,72,4969
6393,Vila Nova de Poiares,2023,9,Coimbra,2603,2374,3,0,0,28,19,16,12,4075,65,826,11,78,4977
6394,Vila Nova de Poiares,2023,10,Coimbra,2480,2502,2,0,0,24,20,10,8,4079,65,828,10,64,4982
6395,Vila Nova de Poiares,2023,11,Coimbra,2384,2604,1,0,0,35,30,14,1,4083,66,829,10,81,4988
6396,Vila Nova de Poiares,2023,12,Coimbra,2263,2722,1,0,0,25,16,14,6,4077,66,829,13,62,4985
6397,Vila Nova de Poiares,2024,1,Coimbra,2252,2735,0,0,0,41,27,13,6,4081,66,830,10,87,4987
6398,Vila Nova de Poiares,2024,2,Coimbra,2163,2827,0,0,1,16,7,8,3,4084,66,830,10,35,4990
6399,Vila Nova de Poiares,2024,3,Coimbra,2122,2867,5,0,0,33,18,14,3,4084,66,830,9,73,4989
6400,Vila Pouca de Aguiar,2022,3,Vila Real,5619,4978,2,1,0,13,10,3,8,8717,135,1683,62,37,10597
6401,Vila Pouca de Aguiar,2022,4,Vila Real,5639,4952,3,0,0,18,17,20,8,8709,135,1684,63,66,10591
6402,Vila Pouca de Aguiar,2022,5,Vila Real,5550,5028,6,0,0,21,13,15,9,8702,135,1675,66,64,10578
6403,Vila Pouca de Aguiar,2022,6,Vila Real,5540,5041,2,0,0,19,16,6,13,8703,135,1675,68,56,10581
6404,Vila Pouca de Aguiar,2022,7,Vila Real,5434,5162,1,0,0,30,26,12,8,8713,135,1678,70,77,10596
6405,Vila Pouca de Aguiar,2022,8,Vila Real,5386,5215,2,1,0,24,19,12,13,8722,135,1677,67,71,10601
6406,Vila Pouca de Aguiar,2022,9,Vila Real,5358,5232,3,0,0,29,19,13,9,8714,135,1675,66,73,10590
6407,Vila Pouca de Aguiar,2022,10,Vila Real,5339,5246,5,1,0,14,21,18,11,8710,135,1677,63,70,10585
6408,Vila Pouca de Aguiar,2022,11,Vila Real,5396,5194,33,0,0,21,12,14,10,8714,135,1677,64,90,10590
6409,Vila Pouca de Aguiar,2022,12,Vila Real,5268,5325,59,0,0,23,19,20,14,8714,135,1681,63,135,10593
6410,Vila Pouca de Aguiar,2023,1,Vila Real,5239,5350,43,0,1,27,19,20,9,8714,135,1679,61,119,10589
6411,Vila Pouca de Aguiar,2023,2,Vila Real,5241,5348,30,0,0,21,14,16,8,8712,135,1680,62,89,10589
6412,Vila Pouca de Aguiar,2023,3,Vila Real,5183,5412,34,1,2,17,13,12,16,8713,135,1682,65,95,10595
6413,Vila Pouca de Aguiar,2023,4,Vila Real,5003,5592,58,0,0,16,18,12,11,8713,135,1682,65,115,10595
6415,Vila Pouca de Aguiar,2023,6,Vila Real,4510,6100,23,0,0,31,25,18,11,8727,135,1681,67,108,10610
6416,Vila Pouca de Aguiar,2023,7,Vila Real,4303,6329,3,0,0,22,21,20,21,8746,136,1683,67,87,10632
6417,Vila Pouca de Aguiar,2023,8,Vila Real,4234,6398,7,0,1,20,20,20,11,8748,136,1687,61,79,10632
6418,Vila Pouca de Aguiar,2023,9,Vila Real,4341,6295,3,0,0,22,19,9,10,8749,136,1689,62,63,10636
6419,Vila Pouca de Aguiar,2023,10,Vila Real,4200,6435,7,0,0,18,11,21,8,8748,136,1692,59,65,10635
6420,Vila Pouca de Aguiar,2023,11,Vila Real,3993,6638,1,0,0,45,31,16,14,8746,136,1692,57,107,10631
6421,Vila Pouca de Aguiar,2023,12,Vila Real,3724,6916,0,0,0,21,18,22,8,8747,136,1696,61,69,10640
6422,Vila Pouca de Aguiar,2024,1,Vila Real,3679,6954,7,0,0,30,21,31,13,8746,136,1695,56,102,10633
6423,Vila Pouca de Aguiar,2024,2,Vila Real,3489,7140,1,0,0,18,16,8,3,8744,136,1693,56,46,10629
6424,Vila Pouca de Aguiar,2024,3,Vila Real,3554,7081,5,0,0,27,18,22,9,8743,138,1698,56,81,10635
6500,Vila Viçosa,2022,3,Évora,436,4549,1,0,0,24,24,13,12,3924,42,1005,14,74,4985
6501,Vila Viçosa,2022,4,Évora,718,4264,2,0,0,65,58,19,21,3922,42,1004,14,165,4982
6502,Vila Viçosa,2022,5,Évora,390,4595,3,0,0,78,66,26,22,3923,42,1003,17,195,4985
6503,Vila Viçosa,2022,6,Évora,433,4541,1,0,0,71,54,36,19,3921,42,996,15,181,4974
6504,Vila Viçosa,2022,7,Évora,342,4630,2,0,0,42,32,16,17,3922,42,992,16,109,4972
6505,Vila Viçosa,2022,8,Évora,328,4645,0,0,0,73,58,14,21,3924,42,992,15,166,4973
6506,Vila Viçosa,2022,9,Évora,324,4640,1,0,0,59,50,31,19,3914,42,992,16,160,4964
6507,Vila Viçosa,2022,10,Évora,319,4643,18,0,0,59,57,28,19,3910,42,995,15,181,4962
6508,Vila Viçosa,2022,11,Évora,333,4641,45,0,0,52,42,25,16,3920,42,995,17,180,4974
6509,Vila Viçosa,2022,12,Évora,337,4638,55,0,0,40,44,27,19,3916,42,995,22,185,4975
6510,Vila Viçosa,2023,1,Évora,330,4639,37,0,0,68,47,28,17,3916,42,997,14,197,4969
6511,Vila Viçosa,2023,2,Évora,330,4640,44,0,0,56,42,26,14,3918,42,995,15,182,4970
6512,Vila Viçosa,2023,3,Évora,274,4694,21,0,1,58,50,23,9,3917,42,995,14,162,4968
6513,Vila Viçosa,2023,4,Évora,290,4678,17,0,0,51,46,14,23,3917,42,995,14,151,4968
6514,Vila Viçosa,2023,5,Évora,295,4673,21,0,0,62,58,15,18,3917,42,995,14,174,4968
6515,Vila Viçosa,2023,6,Évora,296,4700,2,0,0,46,43,20,14,3937,42,1001,16,125,4996
6516,Vila Viçosa,2023,7,Évora,307,4692,1,0,0,50,35,15,16,3936,42,1003,18,117,4999
6517,Vila Viçosa,2023,8,Évora,299,4708,1,0,3,55,46,15,14,3946,42,1004,15,134,5007
6518,Vila Viçosa,2023,9,Évora,306,4699,3,0,0,32,28,24,11,3943,42,1004,16,98,5005
6519,Vila Viçosa,2023,10,Évora,265,4748,1,0,0,36,29,11,18,3951,42,1005,15,95,5013
6520,Vila Viçosa,2023,11,Évora,325,4696,0,0,0,55,34,17,9,3952,43,1009,17,115,5021
6521,Vila Viçosa,2023,12,Évora,267,4759,0,0,0,29,30,22,9,3950,43,1012,21,90,5026
6522,Vila Viçosa,2024,1,Évora,298,4724,0,0,0,50,33,21,6,3956,43,1013,10,110,5022
6523,Vila Viçosa,2024,2,Évora,255,4767,2,0,0,30,25,13,2,3951,43,1017,11,72,5022
6524,Vila Viçosa,2024,3,Évora,292,4743,2,0,0,49,34,19,5,3963,43,1017,12,109,5035
6525,Vila de Rei,2022,3,Castelo Branco,2536,766,0,0,0,1,0,1,0,2676,78,540,8,2,3302
6526,Vila de Rei,2022,4,Castelo Branco,2477,825,0,0,0,3,1,0,1,2678,78,538,8,5,3302
6527,Vila de Rei,2022,5,Castelo Branco,2432,872,0,0,0,1,1,3,2,2675,78,540,11,7,3304
6528,Vila de Rei,2022,6,Castelo Branco,2429,881,0,0,0,3,3,1,0,2681,78,542,9,7,3310
6529,Vila de Rei,2022,7,Castelo Branco,2192,1124,0,0,0,3,3,2,1,2685,78,542,11,9,3316
6530,Vila de Rei,2022,8,Castelo Branco,2073,1243,0,0,0,4,2,10,1,2687,78,542,9,17,3316
6531,Vila de Rei,2022,9,Castelo Branco,2022,1294,0,0,0,3,4,3,1,2689,78,539,10,11,3316
6532,Vila de Rei,2022,10,Castelo Branco,1997,1312,1,0,0,1,1,9,1,2685,78,538,8,13,3309
6533,Vila de Rei,2022,11,Castelo Branco,2024,1288,44,0,0,3,1,3,1,2684,78,539,11,52,3312
6535,Vila de Rei,2023,1,Castelo Branco,2145,1168,31,0,0,3,3,7,5,2687,78,539,9,49,3313
6537,Vila de Rei,2023,3,Castelo Branco,1897,1421,39,1,0,6,2,6,3,2687,78,544,9,57,3318
6538,Vila de Rei,2023,4,Castelo Branco,1890,1428,20,0,1,4,6,4,4,2687,78,544,9,39,3318
6539,Vila de Rei,2023,5,Castelo Branco,1848,1470,21,0,0,9,7,3,5,2687,78,544,9,45,3318
6540,Vila de Rei,2023,6,Castelo Branco,1822,1515,2,0,0,6,7,8,5,2697,78,547,15,28,3337
6541,Vila de Rei,2023,7,Castelo Branco,1791,1551,1,0,0,2,3,3,6,2699,79,547,17,15,3342
6542,Vila de Rei,2023,8,Castelo Branco,1769,1580,0,0,1,6,5,2,2,2701,79,550,19,16,3349
6543,Vila de Rei,2023,9,Castelo Branco,1769,1578,2,0,0,1,4,9,1,2703,79,548,17,17,3347
6544,Vila de Rei,2023,10,Castelo Branco,1777,1582,2,0,0,9,5,4,0,2712,79,551,17,20,3359
6545,Vila de Rei,2023,11,Castelo Branco,1709,1651,2,0,0,14,15,15,3,2712,79,551,18,49,3360
6546,Vila de Rei,2023,12,Castelo Branco,1687,1675,0,0,0,6,5,8,1,2715,79,551,17,20,3362
