,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente
5902,São João da Pesqueira,2022,3,Viseu,2683,3125
5903,São João da Pesqueira,2022,4,Viseu,2682,3129
5904,São João da Pesqueira,2022,5,Viseu,2624,3168
5905,São João da Pesqueira,2022,6,Viseu,2651,3151
5906,São João da Pesqueira,2022,7,Viseu,2601,3210
5907,São João da Pesqueira,2022,8,Viseu,2582,3238
5908,São João da Pesqueira,2022,9,Viseu,2582,3233
5909,São João da Pesqueira,2022,10,Viseu,2431,3383
5910,São João da Pesqueira,2022,11,Viseu,2461,3348
5911,São João da Pesqueira,2022,12,Viseu,2299,3510
5912,São João da Pesqueira,2023,1,Viseu,2188,3620
5913,São João da Pesqueira,2023,2,Viseu,2160,3652
5914,São João da Pesqueira,2023,3,Viseu,1962,3848
5915,São João da Pesqueira,2023,4,Viseu,1812,3998
5916,São João da Pesqueira,2023,5,Viseu,1791,4019
5917,São João da Pesqueira,2023,6,Viseu,1766,4058
5918,São João da Pesqueira,2023,7,Viseu,1738,4092
5919,São João da Pesqueira,2023,8,Viseu,1694,4146
5920,São João da Pesqueira,2023,9,Viseu,1633,4198
5921,São João da Pesqueira,2023,10,Viseu,1622,4207
5922,São João da Pesqueira,2023,11,Viseu,1615,4215
5923,São João da Pesqueira,2023,12,Viseu,1558,4272
5924,São João da Pesqueira,2024,1,Viseu,1571,4261
5925,São João da Pesqueira,2024,2,Viseu,1480,4340
5926,São João da Pesqueira,2024,3,Viseu,1440,4388
5927,São João da Pesqueira,2024,4,Viseu,1428,4400
5928,São Pedro do Sul,2022,3,Viseu,6355,5801
5929,São Pedro do Sul,2022,4,Viseu,6311,5845
5930,São Pedro do Sul,2022,5,Viseu,6235,5924
5931,São Pedro do Sul,2022,6,Viseu,6221,5936
5932,São Pedro do Sul,2022,7,Viseu,6149,6026
5933,São Pedro do Sul,2022,8,Viseu,6097,6084
5934,São Pedro do Sul,2022,9,Viseu,6089,6098
5935,São Pedro do Sul,2022,10,Viseu,5752,6444
5936,São Pedro do Sul,2022,11,Viseu,5996,6201
5937,São Pedro do Sul,2022,12,Viseu,5765,6437
5938,São Pedro do Sul,2023,1,Viseu,5577,6628
5939,São Pedro do Sul,2023,2,Viseu,5533,6674
5940,São Pedro do Sul,2023,3,Viseu,5595,6611
5941,São Pedro do Sul,2023,4,Viseu,5330,6876
5942,São Pedro do Sul,2023,5,Viseu,4370,7836
5943,São Pedro do Sul,2023,6,Viseu,3795,8452
5944,São Pedro do Sul,2023,7,Viseu,2963,9303
5945,São Pedro do Sul,2023,8,Viseu,2573,9706
5946,São Pedro do Sul,2023,9,Viseu,2302,9984
5947,São Pedro do Sul,2023,10,Viseu,2225,10071
5948,São Pedro do Sul,2023,11,Viseu,2130,10180
5949,São Pedro do Sul,2023,12,Viseu,2013,10295
5950,São Pedro do Sul,2024,1,Viseu,2019,10300
5951,São Pedro do Sul,2024,2,Viseu,1684,10636
5952,São Pedro do Sul,2024,3,Viseu,1542,10786
5953,São Pedro do Sul,2024,4,Viseu,1470,10857
5954,Tabuaço,2022,3,Viseu,1902,2535
5955,Tabuaço,2022,4,Viseu,1869,2569
5956,Tabuaço,2022,5,Viseu,1726,2702
5957,Tabuaço,2022,6,Viseu,1875,2560
5958,Tabuaço,2022,7,Viseu,1662,2768
5959,Tabuaço,2022,8,Viseu,1651,2764
5960,Tabuaço,2022,9,Viseu,1676,2743
5961,Tabuaço,2022,10,Viseu,1576,2841
5962,Tabuaço,2022,11,Viseu,1626,2787
5963,Tabuaço,2022,12,Viseu,1571,2842
5964,Tabuaço,2023,1,Viseu,1465,2948
5965,Tabuaço,2023,2,Viseu,1488,2928
5966,Tabuaço,2023,3,Viseu,1196,3222
5967,Tabuaço,2023,4,Viseu,1176,3242
5968,Tabuaço,2023,5,Viseu,1070,3348
5969,Tabuaço,2023,6,Viseu,989,3434
5970,Tabuaço,2023,7,Viseu,894,3522
5971,Tabuaço,2023,8,Viseu,874,3544
5972,Tabuaço,2023,9,Viseu,886,3531
5973,Tabuaço,2023,10,Viseu,845,3575
5974,Tabuaço,2023,11,Viseu,627,3783
5975,Tabuaço,2023,12,Viseu,278,4131
5976,Tabuaço,2024,1,Viseu,282,4122
5977,Tabuaço,2024,2,Viseu,231,4170
5978,Tabuaço,2024,3,Viseu,175,4230
5979,Tabuaço,2024,4,Viseu,226,4179
5980,Tarouca,2022,3,Viseu,2157,4367
5981,Tarouca,2022,4,Viseu,2140,4389
5982,Tarouca,2022,5,Viseu,2058,4473
5983,Tarouca,2022,6,Viseu,2045,4482
5984,Tarouca,2022,7,Viseu,1965,4572
5985,Tarouca,2022,8,Viseu,1946,4598
5986,Tarouca,2022,9,Viseu,2011,4543
5987,Tarouca,2022,10,Viseu,1934,4611
5988,Tarouca,2022,11,Viseu,1939,4609
5989,Tarouca,2022,12,Viseu,1947,4613
5990,Tarouca,2023,1,Viseu,1909,4667
5991,Tarouca,2023,2,Viseu,1730,4849
5992,Tarouca,2023,3,Viseu,1447,5129
5993,Tarouca,2023,4,Viseu,1308,5268
5994,Tarouca,2023,5,Viseu,1281,5295
5995,Tarouca,2023,6,Viseu,1118,5487
5996,Tarouca,2023,7,Viseu,981,5619
5997,Tarouca,2023,8,Viseu,891,5718
5998,Tarouca,2023,9,Viseu,918,5697
5999,Tarouca,2023,10,Viseu,807,5790
6000,Tarouca,2023,11,Viseu,900,5697
6001,Tarouca,2023,12,Viseu,870,5734
6002,Tarouca,2024,1,Viseu,847,5755
6003,Tarouca,2024,2,Viseu,824,5784
6004,Tarouca,2024,3,Viseu,796,5822
6005,Tarouca,2024,4,Viseu,797,5822
6006,Tavira,2022,3,Faro,10113,19124
6007,Tavira,2022,4,Faro,10315,18943
6008,Tavira,2022,5,Faro,10089,19168
6009,Tavira,2022,6,Faro,9963,19348
6010,Tavira,2022,7,Faro,9692,19662
6011,Tavira,2022,8,Faro,9667,19713
6012,Tavira,2022,9,Faro,9541,19837
6013,Tavira,2022,10,Faro,9280,20092
6014,Tavira,2022,11,Faro,8749,20660
6015,Tavira,2022,12,Faro,8263,21150
6016,Tavira,2023,1,Faro,8087,21345
6017,Tavira,2023,2,Faro,7858,21576
6018,Tavira,2023,3,Faro,6821,22625
6019,Tavira,2023,4,Faro,6695,22751
6020,Tavira,2023,5,Faro,6270,23176
6021,Tavira,2023,6,Faro,6152,23468
6022,Tavira,2023,7,Faro,6034,23633
6023,Tavira,2023,8,Faro,5957,23732
6024,Tavira,2023,9,Faro,5926,23779
6025,Tavira,2023,10,Faro,5880,23819
6026,Tavira,2023,11,Faro,5753,23932
6027,Tavira,2023,12,Faro,5493,24202
6028,Tavira,2024,1,Faro,5399,24311
6029,Tavira,2024,2,Faro,5213,24510
6030,Tavira,2024,3,Faro,4949,24789
6031,Tavira,2024,4,Faro,4915,24827
6032,Terras de Bouro,2022,3,Braga,1135,4056
6033,Terras de Bouro,2022,4,Braga,1069,4128
6034,Terras de Bouro,2022,5,Braga,1102,4099
6035,Terras de Bouro,2022,6,Braga,1080,4132
6036,Terras de Bouro,2022,7,Braga,1036,4183
6037,Terras de Bouro,2022,8,Braga,1060,4172
6038,Terras de Bouro,2022,9,Braga,1096,4135
6039,Terras de Bouro,2022,10,Braga,1032,4199
6040,Terras de Bouro,2022,11,Braga,1077,4154
6041,Terras de Bouro,2022,12,Braga,1078,4153
6042,Terras de Bouro,2023,1,Braga,1123,4108
6043,Terras de Bouro,2023,2,Braga,1126,4111
6044,Terras de Bouro,2023,3,Braga,1065,4169
6045,Terras de Bouro,2023,4,Braga,1020,4214
6046,Terras de Bouro,2023,5,Braga,994,4240
6047,Terras de Bouro,2023,6,Braga,958,4322
6048,Terras de Bouro,2023,7,Braga,926,4367
6049,Terras de Bouro,2023,8,Braga,947,4351
6050,Terras de Bouro,2023,9,Braga,751,4547
6051,Terras de Bouro,2023,10,Braga,711,4590
6052,Terras de Bouro,2023,11,Braga,742,4567
6053,Terras de Bouro,2023,12,Braga,455,4861
6054,Terras de Bouro,2024,1,Braga,502,4814
6055,Terras de Bouro,2024,2,Braga,298,5021
6056,Terras de Bouro,2024,3,Braga,235,5088
6057,Terras de Bouro,2024,4,Braga,254,5069
6058,Tomar,2022,3,Santarém,10420,16843
6059,Tomar,2022,4,Santarém,10975,16293
6060,Tomar,2022,5,Santarém,10362,16890
6061,Tomar,2022,6,Santarém,10375,16893
6062,Tomar,2022,7,Santarém,10095,17179
6063,Tomar,2022,8,Santarém,10014,17281
6064,Tomar,2022,9,Santarém,9959,17355
6065,Tomar,2022,10,Santarém,9856,17473
6066,Tomar,2022,11,Santarém,9911,17444
6067,Tomar,2022,12,Santarém,9746,17619
6068,Tomar,2023,1,Santarém,9814,17554
6069,Tomar,2023,2,Santarém,9728,17655
6070,Tomar,2023,3,Santarém,9211,18163
6071,Tomar,2023,4,Santarém,9369,18005
6072,Tomar,2023,5,Santarém,9093,18281
6073,Tomar,2023,6,Santarém,8924,18570
6074,Tomar,2023,7,Santarém,8714,18758
6075,Tomar,2023,8,Santarém,8579,18887
6076,Tomar,2023,9,Santarém,8375,19110
6077,Tomar,2023,10,Santarém,8188,19310
6078,Tomar,2023,11,Santarém,8042,19472
6079,Tomar,2023,12,Santarém,7716,19786
6080,Tomar,2024,1,Santarém,7513,19984
6081,Tomar,2024,2,Santarém,6911,20551
6082,Tomar,2024,3,Santarém,6206,21258
6083,Tomar,2024,4,Santarém,6123,21346
6084,Tondela,2022,3,Viseu,11146,7966
6085,Tondela,2022,4,Viseu,11145,7981
6086,Tondela,2022,5,Viseu,11048,8050
6087,Tondela,2022,6,Viseu,10998,8130
6088,Tondela,2022,7,Viseu,10858,8281
6089,Tondela,2022,8,Viseu,10722,8434
6090,Tondela,2022,9,Viseu,10550,8611
6091,Tondela,2022,10,Viseu,10514,8654
6092,Tondela,2022,11,Viseu,10546,8632
6093,Tondela,2022,12,Viseu,10475,8722
6094,Tondela,2023,1,Viseu,10379,8808
6095,Tondela,2023,2,Viseu,10455,8740
6096,Tondela,2023,3,Viseu,9976,9219
6097,Tondela,2023,4,Viseu,9808,9387
6098,Tondela,2023,5,Viseu,9562,9633
6099,Tondela,2023,6,Viseu,9631,9633
6100,Tondela,2023,7,Viseu,9294,9981
6101,Tondela,2023,8,Viseu,9152,10143
6102,Tondela,2023,9,Viseu,9070,10234
6103,Tondela,2023,10,Viseu,8814,10500
6104,Tondela,2023,11,Viseu,8747,10571
6105,Tondela,2023,12,Viseu,8617,10720
6106,Tondela,2024,1,Viseu,8455,10876
6107,Tondela,2024,2,Viseu,8114,11219
6108,Tondela,2024,3,Viseu,7859,11490
6109,Tondela,2024,4,Viseu,7762,11588
6110,Torre de Moncorvo,2022,3,Bragança,1523,5720
6111,Torre de Moncorvo,2022,4,Bragança,1513,5727
6112,Torre de Moncorvo,2022,5,Bragança,1343,5887
6113,Torre de Moncorvo,2022,6,Bragança,1412,5820
6114,Torre de Moncorvo,2022,7,Bragança,1174,6069
6115,Torre de Moncorvo,2022,8,Bragança,1114,6135
6116,Torre de Moncorvo,2022,9,Bragança,1140,6095
6117,Torre de Moncorvo,2022,10,Bragança,1151,6085
6118,Torre de Moncorvo,2022,11,Bragança,1165,6078
6119,Torre de Moncorvo,2022,12,Bragança,1121,6113
6120,Torre de Moncorvo,2023,1,Bragança,1105,6122
6121,Torre de Moncorvo,2023,2,Bragança,1079,6140
6122,Torre de Moncorvo,2023,3,Bragança,858,6359
6123,Torre de Moncorvo,2023,4,Bragança,818,6399
6124,Torre de Moncorvo,2023,5,Bragança,779,6438
6125,Torre de Moncorvo,2023,6,Bragança,728,6484
6126,Torre de Moncorvo,2023,7,Bragança,687,6531
6127,Torre de Moncorvo,2023,8,Bragança,633,6594
6128,Torre de Moncorvo,2023,9,Bragança,693,6529
6129,Torre de Moncorvo,2023,10,Bragança,597,6633
6130,Torre de Moncorvo,2023,11,Bragança,701,6522
6131,Torre de Moncorvo,2023,12,Bragança,659,6561
6132,Torre de Moncorvo,2024,1,Bragança,671,6548
6133,Torre de Moncorvo,2024,2,Bragança,479,6726
6134,Torre de Moncorvo,2024,3,Bragança,493,6704
6135,Torre de Moncorvo,2024,4,Bragança,493,6705
6136,Torres Novas,2022,3,Santarém,14140,7829
6137,Torres Novas,2022,4,Santarém,14135,7842
6138,Torres Novas,2022,5,Santarém,13939,8058
6139,Torres Novas,2022,6,Santarém,13950,8068
6140,Torres Novas,2022,7,Santarém,13740,8300
6141,Torres Novas,2022,8,Santarém,13686,8347
6142,Torres Novas,2022,9,Santarém,13474,8578
6143,Torres Novas,2022,10,Santarém,13240,8805
6144,Torres Novas,2022,11,Santarém,13334,8749
6145,Torres Novas,2022,12,Santarém,13100,9005
6146,Torres Novas,2023,1,Santarém,12983,9120
6147,Torres Novas,2023,2,Santarém,12886,9234
6148,Torres Novas,2023,3,Santarém,12340,9798
6149,Torres Novas,2023,4,Santarém,12242,9896
6150,Torres Novas,2023,5,Santarém,11882,10256
6151,Torres Novas,2023,6,Santarém,11475,10723
6152,Torres Novas,2023,7,Santarém,10764,11438
6153,Torres Novas,2023,8,Santarém,10431,11786
6154,Torres Novas,2023,9,Santarém,9382,12846
6155,Torres Novas,2023,10,Santarém,8957,13275
6156,Torres Novas,2023,11,Santarém,7707,14543
6157,Torres Novas,2023,12,Santarém,6373,15881
6158,Torres Novas,2024,1,Santarém,5839,16415
6159,Torres Novas,2024,2,Santarém,5321,16942
6160,Torres Novas,2024,3,Santarém,4665,17602
6161,Torres Novas,2024,4,Santarém,4551,17715
6162,Torres Vedras,2022,3,Lisboa,21515,29889
6163,Torres Vedras,2022,4,Lisboa,21966,29456
6164,Torres Vedras,2022,5,Lisboa,21164,30275
6165,Torres Vedras,2022,6,Lisboa,21632,29875
6166,Torres Vedras,2022,7,Lisboa,20579,30964
6167,Torres Vedras,2022,8,Lisboa,20445,31166
6168,Torres Vedras,2022,9,Lisboa,20423,31193
6169,Torres Vedras,2022,10,Lisboa,20303,31364
6170,Torres Vedras,2022,11,Lisboa,20176,31518
6171,Torres Vedras,2022,12,Lisboa,19787,31938
6172,Torres Vedras,2023,1,Lisboa,19016,32719
6173,Torres Vedras,2023,2,Lisboa,19056,32733
6174,Torres Vedras,2023,3,Lisboa,17842,33972
6175,Torres Vedras,2023,4,Lisboa,17078,34737
6176,Torres Vedras,2023,5,Lisboa,16491,35324
6177,Torres Vedras,2023,6,Lisboa,15929,36079
6178,Torres Vedras,2023,7,Lisboa,15614,36463
6179,Torres Vedras,2023,8,Lisboa,14947,37191
6180,Torres Vedras,2023,9,Lisboa,14095,38059
6181,Torres Vedras,2023,10,Lisboa,13378,38814
6182,Torres Vedras,2023,11,Lisboa,12585,39622
6183,Torres Vedras,2023,12,Lisboa,11902,40297
6184,Torres Vedras,2024,1,Lisboa,11519,40721
6185,Torres Vedras,2024,2,Lisboa,10739,41503
6186,Torres Vedras,2024,3,Lisboa,9602,42676
6187,Torres Vedras,2024,4,Lisboa,9505,42777
6188,Trancoso,2022,3,Guarda,3839,4314
6189,Trancoso,2022,4,Guarda,3802,4351
6190,Trancoso,2022,5,Guarda,3725,4417
6191,Trancoso,2022,6,Guarda,3766,4371
6192,Trancoso,2022,7,Guarda,3701,4444
6193,Trancoso,2022,8,Guarda,3646,4494
6194,Trancoso,2022,9,Guarda,3625,4512
6195,Trancoso,2022,10,Guarda,3606,4536
6196,Trancoso,2022,11,Guarda,3600,4547
6197,Trancoso,2022,12,Guarda,3594,4555
6198,Trancoso,2023,1,Guarda,3597,4549
6199,Trancoso,2023,2,Guarda,3504,4643
6200,Trancoso,2023,3,Guarda,3283,4863
6201,Trancoso,2023,4,Guarda,3165,4981
6202,Trancoso,2023,5,Guarda,2972,5174
6203,Trancoso,2023,6,Guarda,2827,5333
6204,Trancoso,2023,7,Guarda,2481,5691
6205,Trancoso,2023,8,Guarda,2378,5790
6206,Trancoso,2023,9,Guarda,2244,5919
6207,Trancoso,2023,10,Guarda,2087,6073
6208,Trancoso,2023,11,Guarda,2020,6132
6209,Trancoso,2023,12,Guarda,1376,6769
6210,Trancoso,2024,1,Guarda,1348,6800
6211,Trancoso,2024,2,Guarda,1102,7045
6212,Trancoso,2024,3,Guarda,1069,7077
6213,Trancoso,2024,4,Guarda,1066,7079
6214,Trofa,2022,3,Porto,4722,14061
6215,Trofa,2022,4,Porto,4833,13945
6216,Trofa,2022,5,Porto,4572,14226
6217,Trofa,2022,6,Porto,4653,14172
6218,Trofa,2022,7,Porto,4559,14324
6219,Trofa,2022,8,Porto,4416,14488
6220,Trofa,2022,9,Porto,4343,14567
6221,Trofa,2022,10,Porto,4053,14880
6222,Trofa,2022,11,Porto,4100,14861
6223,Trofa,2022,12,Porto,3744,15232
6224,Trofa,2023,1,Porto,3535,15426
6225,Trofa,2023,2,Porto,3400,15579
6226,Trofa,2023,3,Porto,2923,16078
6227,Trofa,2023,4,Porto,2846,16155
6228,Trofa,2023,5,Porto,2592,16409
6229,Trofa,2023,6,Porto,2366,16771
6230,Trofa,2023,7,Porto,2137,17012
6231,Trofa,2023,8,Porto,1859,17310
6232,Trofa,2023,9,Porto,1542,17611
6233,Trofa,2023,10,Porto,1371,17792
6234,Trofa,2023,11,Porto,1254,17918
6235,Trofa,2023,12,Porto,1148,18027
6236,Trofa,2024,1,Porto,1377,17796
6237,Trofa,2024,2,Porto,1111,18069
6238,Trofa,2024,3,Porto,910,18283
6239,Trofa,2024,4,Porto,1021,18173
6240,Tábua,2022,3,Coimbra,7127,2135
6241,Tábua,2022,4,Coimbra,7184,2075
6242,Tábua,2022,5,Coimbra,7048,2210
6243,Tábua,2022,6,Coimbra,7046,2217
6244,Tábua,2022,7,Coimbra,6960,2305
6245,Tábua,2022,8,Coimbra,6929,2348
6246,Tábua,2022,9,Coimbra,6896,2396
6247,Tábua,2022,10,Coimbra,6846,2452
6248,Tábua,2022,11,Coimbra,6834,2480
6249,Tábua,2022,12,Coimbra,6773,2539
6250,Tábua,2023,1,Coimbra,6649,2664
6251,Tábua,2023,2,Coimbra,6602,2718
6252,Tábua,2023,3,Coimbra,6381,2937
6253,Tábua,2023,4,Coimbra,6323,2995
6254,Tábua,2023,5,Coimbra,6229,3089
6255,Tábua,2023,6,Coimbra,6176,3158
6256,Tábua,2023,7,Coimbra,5973,3376
6257,Tábua,2023,8,Coimbra,5909,3448
6258,Tábua,2023,9,Coimbra,5713,3653
6259,Tábua,2023,10,Coimbra,5467,3914
6260,Tábua,2023,11,Coimbra,5178,4208
6261,Tábua,2023,12,Coimbra,4710,4678
6262,Tábua,2024,1,Coimbra,4750,4639
6263,Tábua,2024,2,Coimbra,4458,4924
6264,Tábua,2024,3,Coimbra,4134,5256
6265,Tábua,2024,4,Coimbra,4094,5297
6266,Vagos,2022,3,Aveiro,11173,4256
6267,Vagos,2022,4,Aveiro,11147,4306
6268,Vagos,2022,5,Aveiro,10793,4675
6269,Vagos,2022,6,Aveiro,10539,4942
6270,Vagos,2022,7,Aveiro,10413,5067
6271,Vagos,2022,8,Aveiro,10215,5278
6272,Vagos,2022,9,Aveiro,10129,5344
6273,Vagos,2022,10,Aveiro,10069,5408
6274,Vagos,2022,11,Aveiro,9871,5614
6275,Vagos,2022,12,Aveiro,9727,5775
6276,Vagos,2023,1,Aveiro,9100,6408
6277,Vagos,2023,2,Aveiro,8907,6605
6278,Vagos,2023,3,Aveiro,8036,7485
6279,Vagos,2023,4,Aveiro,7969,7552
6280,Vagos,2023,5,Aveiro,6601,8920
6281,Vagos,2023,6,Aveiro,5610,9958
6282,Vagos,2023,7,Aveiro,3979,11610
6283,Vagos,2023,8,Aveiro,3636,11960
6284,Vagos,2023,9,Aveiro,2637,12989
6285,Vagos,2023,10,Aveiro,2317,13314
6286,Vagos,2023,11,Aveiro,2285,13347
6287,Vagos,2023,12,Aveiro,1351,14294
6288,Vagos,2024,1,Aveiro,1366,14308
6289,Vagos,2024,2,Aveiro,1030,14653
6290,Vagos,2024,3,Aveiro,1025,14684
6291,Vagos,2024,4,Aveiro,1011,14700
6292,Vale de Cambra,2022,3,Aveiro,7501,5848
6293,Vale de Cambra,2022,4,Aveiro,7501,5837
6294,Vale de Cambra,2022,5,Aveiro,7488,5849
6295,Vale de Cambra,2022,6,Aveiro,7516,5826
6296,Vale de Cambra,2022,7,Aveiro,7303,6035
6297,Vale de Cambra,2022,8,Aveiro,7191,6157
6298,Vale de Cambra,2022,9,Aveiro,7124,6226
6299,Vale de Cambra,2022,10,Aveiro,7099,6265
6300,Vale de Cambra,2022,11,Aveiro,7139,6228
6301,Vale de Cambra,2022,12,Aveiro,7060,6318
6302,Vale de Cambra,2023,1,Aveiro,6985,6413
6303,Vale de Cambra,2023,2,Aveiro,7117,6282
6304,Vale de Cambra,2023,3,Aveiro,7044,6378
6305,Vale de Cambra,2023,4,Aveiro,6931,6491
6306,Vale de Cambra,2023,5,Aveiro,6795,6627
6307,Vale de Cambra,2023,6,Aveiro,6703,6768
6308,Vale de Cambra,2023,7,Aveiro,6625,6861
6309,Vale de Cambra,2023,8,Aveiro,6591,6897
6310,Vale de Cambra,2023,9,Aveiro,6444,7042
6311,Vale de Cambra,2023,10,Aveiro,5684,7814
6312,Vale de Cambra,2023,11,Aveiro,4950,8552
6313,Vale de Cambra,2023,12,Aveiro,4216,9282
6314,Vale de Cambra,2024,1,Aveiro,3862,9651
6315,Vale de Cambra,2024,2,Aveiro,3379,10135
6316,Vale de Cambra,2024,3,Aveiro,2834,10673
6317,Vale de Cambra,2024,4,Aveiro,2674,10835
6318,Valença,2022,3,Viana do Castelo,6030,3855
6319,Valença,2022,4,Viana do Castelo,5810,4076
6320,Valença,2022,5,Viana do Castelo,5550,4349
6321,Valença,2022,6,Viana do Castelo,5640,4271
6322,Valença,2022,7,Viana do Castelo,5116,4800
6323,Valença,2022,8,Viana do Castelo,5104,4835
6324,Valença,2022,9,Viana do Castelo,4968,4984
6325,Valença,2022,10,Viana do Castelo,4846,5123
6326,Valença,2022,11,Viana do Castelo,4875,5109
6327,Valença,2022,12,Viana do Castelo,4810,5179
6328,Valença,2023,1,Viana do Castelo,4756,5230
6329,Valença,2023,2,Viana do Castelo,4597,5439
6330,Valença,2023,3,Viana do Castelo,4542,5500
6331,Valença,2023,4,Viana do Castelo,4450,5592
6332,Valença,2023,5,Viana do Castelo,4410,5632
6333,Valença,2023,6,Viana do Castelo,4487,5606
6334,Valença,2023,7,Viana do Castelo,4326,5794
6335,Valença,2023,8,Viana do Castelo,4330,5803
6336,Valença,2023,9,Viana do Castelo,4095,6059
6337,Valença,2023,10,Viana do Castelo,3965,6205
6338,Valença,2023,11,Viana do Castelo,4114,6071
6339,Valença,2023,12,Viana do Castelo,3933,6252
6340,Valença,2024,1,Viana do Castelo,3805,6363
6341,Valença,2024,2,Viana do Castelo,3677,6493
6342,Valença,2024,3,Viana do Castelo,3478,6693
6343,Valença,2024,4,Viana do Castelo,3470,6702
6344,Valongo,2022,3,Porto,19805,27836
6345,Valongo,2022,4,Porto,19771,27924
6346,Valongo,2022,5,Porto,19265,28425
6347,Valongo,2022,6,Porto,19704,28013
6348,Valongo,2022,7,Porto,18800,28980
6349,Valongo,2022,8,Porto,18473,29338
6350,Valongo,2022,9,Porto,18173,29678
6351,Valongo,2022,10,Porto,16955,30921
6352,Valongo,2022,11,Porto,16851,31084
6353,Valongo,2022,12,Porto,15653,32304
6354,Valongo,2023,1,Porto,14987,32981
6355,Valongo,2023,2,Porto,14740,33241
6356,Valongo,2023,3,Porto,12580,35411
6357,Valongo,2023,4,Porto,11667,36324
6358,Valongo,2023,5,Porto,10194,37797
6359,Valongo,2023,6,Porto,9503,38619
6360,Valongo,2023,7,Porto,8678,39470
6361,Valongo,2023,8,Porto,7915,40288
6362,Valongo,2023,9,Porto,6903,41376
6363,Valongo,2023,10,Porto,6107,42231
6364,Valongo,2023,11,Porto,5240,43120
6365,Valongo,2023,12,Porto,3774,44613
6366,Valongo,2024,1,Porto,3640,44740
6367,Valongo,2024,2,Porto,2789,45569
6368,Valongo,2024,3,Porto,2553,45870
6369,Valongo,2024,4,Porto,2529,45897
6370,Valpaços,2022,3,Vila Real,7061,6688
6371,Valpaços,2022,4,Vila Real,6902,6838
6372,Valpaços,2022,5,Vila Real,6583,7149
6373,Valpaços,2022,6,Vila Real,6674,7068
6374,Valpaços,2022,7,Vila Real,6363,7407
6375,Valpaços,2022,8,Vila Real,6277,7497
6376,Valpaços,2022,9,Vila Real,6257,7520
6377,Valpaços,2022,10,Vila Real,6171,7617
6378,Valpaços,2022,11,Vila Real,6146,7652
6379,Valpaços,2022,12,Vila Real,6033,7767
6380,Valpaços,2023,1,Vila Real,5912,7894
6381,Valpaços,2023,2,Vila Real,5894,7925
6382,Valpaços,2023,3,Vila Real,5567,8253
6383,Valpaços,2023,4,Vila Real,5387,8430
6384,Valpaços,2023,5,Vila Real,5188,8629
6385,Valpaços,2023,6,Vila Real,5190,8635
6386,Valpaços,2023,7,Vila Real,4645,9202
6387,Valpaços,2023,8,Vila Real,4611,9245
6388,Valpaços,2023,9,Vila Real,4301,9560
6389,Valpaços,2023,10,Vila Real,4261,9591
6390,Valpaços,2023,11,Vila Real,4042,9812
6391,Valpaços,2023,12,Vila Real,3452,10390
6392,Valpaços,2024,1,Vila Real,3201,10645
6393,Valpaços,2024,2,Vila Real,2527,11299
6394,Valpaços,2024,3,Vila Real,2140,11714
6395,Valpaços,2024,4,Vila Real,2035,11821
6396,Vendas Novas,2022,3,Évora,893,6110
6397,Vendas Novas,2022,4,Évora,914,6091
6398,Vendas Novas,2022,5,Évora,876,6133
6399,Vendas Novas,2022,6,Évora,913,6097
6400,Vendas Novas,2022,7,Évora,886,6123
6401,Vendas Novas,2022,8,Évora,912,6103
6402,Vendas Novas,2022,9,Évora,892,6129
6403,Vendas Novas,2022,10,Évora,889,6137
6404,Vendas Novas,2022,11,Évora,910,6115
6405,Vendas Novas,2022,12,Évora,896,6131
6406,Vendas Novas,2023,1,Évora,899,6133
6407,Vendas Novas,2023,2,Évora,969,6062
6408,Vendas Novas,2023,3,Évora,843,6195
6409,Vendas Novas,2023,4,Évora,834,6204
6410,Vendas Novas,2023,5,Évora,811,6227
6411,Vendas Novas,2023,6,Évora,828,6221
6412,Vendas Novas,2023,7,Évora,805,6252
6413,Vendas Novas,2023,8,Évora,817,6245
6414,Vendas Novas,2023,9,Évora,793,6272
6415,Vendas Novas,2023,10,Évora,788,6287
6416,Vendas Novas,2023,11,Évora,746,6338
6417,Vendas Novas,2023,12,Évora,714,6376
6418,Vendas Novas,2024,1,Évora,651,6446
6419,Vendas Novas,2024,2,Évora,454,6632
6420,Vendas Novas,2024,3,Évora,398,6697
6421,Vendas Novas,2024,4,Évora,375,6724
6422,Viana do Alentejo,2022,3,Évora,1005,2721
6423,Viana do Alentejo,2022,4,Évora,997,2732
6424,Viana do Alentejo,2022,5,Évora,909,2824
6425,Viana do Alentejo,2022,6,Évora,885,2847
6426,Viana do Alentejo,2022,7,Évora,797,2938
6427,Viana do Alentejo,2022,8,Évora,765,2975
6428,Viana do Alentejo,2022,9,Évora,756,2987
6429,Viana do Alentejo,2022,10,Évora,780,2970
6430,Viana do Alentejo,2022,11,Évora,766,2984
6431,Viana do Alentejo,2022,12,Évora,742,3011
6432,Viana do Alentejo,2023,1,Évora,656,3098
6433,Viana do Alentejo,2023,2,Évora,656,3101
6434,Viana do Alentejo,2023,3,Évora,604,3154
6435,Viana do Alentejo,2023,4,Évora,531,3227
6436,Viana do Alentejo,2023,5,Évora,514,3244
6437,Viana do Alentejo,2023,6,Évora,471,3297
6438,Viana do Alentejo,2023,7,Évora,451,3314
6439,Viana do Alentejo,2023,8,Évora,420,3350
