,concelho,ano,mes,distrito,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros
477,Alpiarça,2022,5,Santarém,3256,59,1204,24
478,Alpiarça,2022,6,Santarém,3256,59,1236,26
479,Alpiarça,2022,7,Santarém,3259,59,1240,24
480,Alpiarça,2022,8,Santarém,3261,59,1237,24
481,Alpiarça,2022,9,Santarém,3261,59,1195,24
482,Alpiarça,2022,10,Santarém,3268,59,1169,24
483,Alpiarça,2022,11,Santarém,3273,59,1156,22
484,Alpiarça,2022,12,Santarém,3277,59,1148,22
485,Alpiarça,2023,1,Santarém,3281,59,1147,22
486,Alpiarça,2023,2,Santarém,3279,59,1150,22
487,Alpiarça,2023,3,Santarém,3287,59,1153,22
488,Alpiarça,2023,4,Santarém,3287,59,1153,22
489,Alpiarça,2023,5,Santarém,3287,59,1153,22
490,Alpiarça,2023,6,Santarém,3309,59,1240,22
491,Alpiarça,2023,7,Santarém,3312,59,1244,23
492,Alpiarça,2023,8,Santarém,3314,59,1241,23
493,Alpiarça,2023,9,Santarém,3316,58,1215,23
494,Alpiarça,2023,10,Santarém,3324,58,1198,22
495,Alpiarça,2023,11,Santarém,3322,58,1194,22
496,Alpiarça,2023,12,Santarém,3317,58,1187,21
497,Alpiarça,2024,1,Santarém,3319,58,1188,21
498,Alpiarça,2024,2,Santarém,3321,57,1189,21
499,Alpiarça,2024,3,Santarém,3319,57,1188,20
500,Alter do Chão,2022,3,Portalegre,2326,26,519,11
501,Alter do Chão,2022,4,Portalegre,2322,26,518,11
502,Alter do Chão,2022,5,Portalegre,2319,26,518,11
503,Alter do Chão,2022,6,Portalegre,2321,26,520,12
504,Alter do Chão,2022,7,Portalegre,2316,26,520,14
505,Alter do Chão,2022,8,Portalegre,2320,26,519,13
506,Alter do Chão,2022,9,Portalegre,2323,26,517,13
507,Alter do Chão,2022,10,Portalegre,2325,26,515,13
508,Alter do Chão,2022,11,Portalegre,2331,26,515,13
509,Alter do Chão,2022,12,Portalegre,2334,26,517,13
510,Alter do Chão,2023,1,Portalegre,2332,26,517,13
511,Alter do Chão,2023,2,Portalegre,2334,26,518,12
512,Alter do Chão,2023,3,Portalegre,2337,26,520,12
513,Alter do Chão,2023,4,Portalegre,2337,26,520,12
514,Alter do Chão,2023,5,Portalegre,2337,26,520,12
515,Alter do Chão,2023,6,Portalegre,2335,26,521,10
516,Alter do Chão,2023,7,Portalegre,2335,26,521,13
517,Alter do Chão,2023,8,Portalegre,2341,26,524,11
518,Alter do Chão,2023,9,Portalegre,2340,26,526,11
519,Alter do Chão,2023,10,Portalegre,2344,26,525,11
520,Alter do Chão,2023,11,Portalegre,2347,26,525,11
521,Alter do Chão,2023,12,Portalegre,2344,26,525,11
522,Alter do Chão,2024,1,Portalegre,2344,26,524,11
523,Alter do Chão,2024,2,Portalegre,2338,26,523,11
524,Alter do Chão,2024,3,Portalegre,2339,26,523,11
525,Alvaiázere,2022,3,Leiria,4639,122,1146,18
526,Alvaiázere,2022,4,Leiria,4638,122,1145,18
527,Alvaiázere,2022,5,Leiria,4629,122,1140,18
528,Alvaiázere,2022,6,Leiria,4631,122,1140,17
529,Alvaiázere,2022,7,Leiria,4625,122,1136,19
530,Alvaiázere,2022,8,Leiria,4627,123,1140,19
531,Alvaiázere,2022,9,Leiria,4629,123,1139,23
532,Alvaiázere,2022,10,Leiria,4628,123,1132,20
533,Alvaiázere,2022,11,Leiria,4618,123,1135,19
534,Alvaiázere,2022,12,Leiria,4618,123,1137,22
535,Alvaiázere,2023,1,Leiria,4613,123,1137,19
536,Alvaiázere,2023,2,Leiria,4618,122,1136,18
537,Alvaiázere,2023,3,Leiria,4617,122,1137,18
538,Alvaiázere,2023,4,Leiria,4617,122,1137,18
539,Alvaiázere,2023,5,Leiria,4617,122,1137,18
540,Alvaiázere,2023,6,Leiria,4627,122,1135,13
541,Alvaiázere,2023,7,Leiria,4627,122,1137,16
542,Alvaiázere,2023,8,Leiria,4630,122,1138,14
543,Alvaiázere,2023,9,Leiria,4630,122,1138,15
544,Alvaiázere,2023,10,Leiria,4637,122,1138,15
545,Alvaiázere,2023,11,Leiria,4638,122,1138,14
546,Alvaiázere,2023,12,Leiria,4637,122,1135,14
547,Alvaiázere,2024,1,Leiria,4638,124,1134,11
548,Alvaiázere,2024,2,Leiria,4642,124,1132,11
549,Alvaiázere,2024,3,Leiria,4640,124,1131,10
550,Alvito,2022,3,Beja,1298,24,381,4
551,Alvito,2022,4,Beja,1298,24,385,5
552,Alvito,2022,5,Beja,1293,24,388,4
553,Alvito,2022,6,Beja,1292,24,389,4
554,Alvito,2022,7,Beja,1290,24,388,4
555,Alvito,2022,8,Beja,1289,24,388,4
556,Alvito,2022,9,Beja,1291,24,389,4
557,Alvito,2022,10,Beja,1290,24,389,5
558,Alvito,2022,11,Beja,1292,24,389,3
559,Alvito,2022,12,Beja,1291,24,391,3
560,Alvito,2023,1,Beja,1293,24,390,2
561,Alvito,2023,2,Beja,1294,24,392,2
562,Alvito,2023,3,Beja,1296,24,395,2
563,Alvito,2023,4,Beja,1296,24,395,2
564,Alvito,2023,5,Beja,1296,24,395,2
565,Alvito,2023,6,Beja,1297,24,402,2
566,Alvito,2023,7,Beja,1297,24,406,2
567,Alvito,2023,8,Beja,1301,24,406,2
568,Alvito,2023,9,Beja,1303,24,408,2
569,Alvito,2023,10,Beja,1303,24,410,2
570,Alvito,2023,11,Beja,1303,24,410,1
571,Alvito,2023,12,Beja,1304,24,410,1
572,Alvito,2024,1,Beja,1304,24,411,1
573,Alvito,2024,2,Beja,1303,24,410,1
574,Alvito,2024,3,Beja,1305,24,409,1
575,Amadora,2022,3,Lisboa,80640,254,16770,349
576,Amadora,2022,4,Lisboa,80644,254,16774,346
577,Amadora,2022,5,Lisboa,80630,254,16783,347
578,Amadora,2022,6,Lisboa,80676,254,16793,345
579,Amadora,2022,7,Lisboa,80684,254,16818,345
580,Amadora,2022,8,Lisboa,80729,254,16821,342
581,Amadora,2022,9,Lisboa,80783,254,16824,343
582,Amadora,2022,10,Lisboa,80830,254,16839,341
583,Amadora,2022,11,Lisboa,80896,255,16845,368
584,Amadora,2022,12,Lisboa,80914,255,16840,368
585,Amadora,2023,1,Lisboa,80995,255,16856,337
586,Amadora,2023,2,Lisboa,81044,255,16868,337
587,Amadora,2023,3,Lisboa,81130,255,16864,335
588,Amadora,2023,4,Lisboa,81130,255,16865,335
589,Amadora,2023,5,Lisboa,81130,255,16865,335
590,Amadora,2023,6,Lisboa,81238,255,16910,330
591,Amadora,2023,7,Lisboa,81275,256,16926,333
592,Amadora,2023,8,Lisboa,81311,256,16919,335
593,Amadora,2023,9,Lisboa,81282,256,16934,335
594,Amadora,2023,10,Lisboa,81398,256,16947,335
595,Amadora,2023,11,Lisboa,81437,256,16961,366
596,Amadora,2023,12,Lisboa,81437,256,16964,365
597,Amadora,2024,1,Lisboa,81468,256,16963,335
598,Amadora,2024,2,Lisboa,81435,256,16945,334
599,Amadora,2024,3,Lisboa,81491,256,16950,332
600,Amarante,2022,3,Porto,25806,370,5052,226
601,Amarante,2022,4,Porto,25823,370,5055,229
602,Amarante,2022,5,Porto,25813,372,5048,269
603,Amarante,2022,6,Porto,25829,373,5065,234
604,Amarante,2022,7,Porto,25858,373,5082,229
605,Amarante,2022,8,Porto,25892,373,5077,227
606,Amarante,2022,9,Porto,25898,374,5080,226
607,Amarante,2022,10,Porto,25928,375,5087,221
608,Amarante,2022,11,Porto,25921,375,5082,236
609,Amarante,2022,12,Porto,25928,375,5086,236
610,Amarante,2023,1,Porto,25931,376,5094,216
611,Amarante,2023,2,Porto,25962,376,5096,212
612,Amarante,2023,3,Porto,25995,376,5099,207
613,Amarante,2023,4,Porto,25999,376,5099,207
614,Amarante,2023,5,Porto,25999,376,5099,207
615,Amarante,2023,6,Porto,26088,376,5124,209
616,Amarante,2023,7,Porto,26118,376,5136,208
617,Amarante,2023,8,Porto,26141,377,5141,208
618,Amarante,2023,9,Porto,26147,377,5138,208
619,Amarante,2023,10,Porto,26167,377,5157,207
620,Amarante,2023,11,Porto,26181,377,5173,214
621,Amarante,2023,12,Porto,26180,377,5178,213
622,Amarante,2024,1,Porto,26176,377,5187,191
623,Amarante,2024,2,Porto,26171,378,5182,189
624,Amarante,2024,3,Porto,26179,378,5197,192
625,Amares,2022,3,Braga,9198,131,1725,133
626,Amares,2022,4,Braga,9203,131,1725,134
627,Amares,2022,5,Braga,9204,132,1728,132
628,Amares,2022,6,Braga,9210,132,1736,131
629,Amares,2022,7,Braga,9220,133,1744,129
630,Amares,2022,8,Braga,9237,133,1749,129
631,Amares,2022,9,Braga,9246,133,1754,126
632,Amares,2022,10,Braga,9251,133,1753,130
633,Amares,2022,11,Braga,9255,133,1755,128
634,Amares,2022,12,Braga,9250,134,1756,124
635,Amares,2023,1,Braga,9261,134,1759,122
636,Amares,2023,2,Braga,9273,134,1752,129
637,Amares,2023,3,Braga,9278,134,1757,121
638,Amares,2023,4,Braga,9278,134,1756,121
639,Amares,2023,5,Braga,9278,134,1756,121
640,Amares,2023,6,Braga,9311,135,1754,129
641,Amares,2023,7,Braga,9326,135,1761,135
642,Amares,2023,8,Braga,9335,135,1765,127
643,Amares,2023,9,Braga,9339,135,1765,122
644,Amares,2023,10,Braga,9352,135,1758,126
645,Amares,2023,11,Braga,9358,135,1763,125
646,Amares,2023,12,Braga,9365,135,1767,130
647,Amares,2024,1,Braga,9373,135,1767,129
648,Amares,2024,2,Braga,9367,135,1769,129
649,Amares,2024,3,Braga,9381,135,1776,123
650,Anadia,2022,3,Aveiro,13377,203,3508,114
651,Anadia,2022,4,Aveiro,13376,203,3522,110
652,Anadia,2022,5,Aveiro,13369,203,3552,109
653,Anadia,2022,6,Aveiro,13374,203,3566,109
654,Anadia,2022,7,Aveiro,13378,203,3582,105
655,Anadia,2022,8,Aveiro,13388,203,3580,109
656,Anadia,2022,9,Aveiro,13389,204,3577,109
657,Anadia,2022,10,Aveiro,13382,205,3574,105
658,Anadia,2022,11,Aveiro,13384,205,3564,103
659,Anadia,2022,12,Aveiro,13377,206,3564,106
660,Anadia,2023,1,Aveiro,13373,206,3564,102
661,Anadia,2023,2,Aveiro,13387,206,3566,102
662,Anadia,2023,3,Aveiro,13391,206,3564,102
663,Anadia,2023,4,Aveiro,13391,206,3564,102
664,Anadia,2023,5,Aveiro,13391,206,3564,102
665,Anadia,2023,6,Aveiro,13396,206,3593,100
666,Anadia,2023,7,Aveiro,13413,206,3607,100
667,Anadia,2023,8,Aveiro,13418,206,3603,100
668,Anadia,2023,9,Aveiro,13423,206,3601,98
669,Anadia,2023,10,Aveiro,13447,206,3590,98
670,Anadia,2023,11,Aveiro,13440,206,3584,98
671,Anadia,2023,12,Aveiro,13434,206,3583,99
672,Anadia,2024,1,Aveiro,13442,207,3575,98
673,Anadia,2024,2,Aveiro,13432,207,3570,94
674,Anadia,2024,3,Aveiro,13450,207,3572,93
675,Ansião,2022,3,Leiria,7176,143,1691,42
676,Ansião,2022,4,Leiria,7180,143,1689,42
677,Ansião,2022,5,Leiria,7178,143,1689,42
678,Ansião,2022,6,Leiria,7180,143,1690,43
679,Ansião,2022,7,Leiria,7186,143,1691,43
680,Ansião,2022,8,Leiria,7188,143,1689,53
681,Ansião,2022,9,Leiria,7180,143,1691,43
682,Ansião,2022,10,Leiria,7175,143,1688,43
683,Ansião,2022,11,Leiria,7179,143,1684,41
684,Ansião,2022,12,Leiria,7178,143,1682,41
685,Ansião,2023,1,Leiria,7179,143,1681,39
686,Ansião,2023,2,Leiria,7181,143,1679,37
687,Ansião,2023,3,Leiria,7182,143,1681,38
688,Ansião,2023,4,Leiria,7182,143,1681,38
689,Ansião,2023,5,Leiria,7182,143,1681,38
690,Ansião,2023,6,Leiria,7185,143,1685,35
691,Ansião,2023,7,Leiria,7197,143,1687,37
692,Ansião,2023,8,Leiria,7203,143,1681,45
693,Ansião,2023,9,Leiria,7210,144,1683,30
694,Ansião,2023,10,Leiria,7211,144,1686,30
695,Ansião,2023,11,Leiria,7202,144,1680,31
696,Ansião,2023,12,Leiria,7201,144,1679,31
697,Ansião,2024,1,Leiria,7198,144,1681,28
698,Ansião,2024,2,Leiria,7190,144,1681,27
699,Ansião,2024,3,Leiria,7195,144,1681,27
700,Arcos de Valdevez,2022,3,Viana do Castelo,15847,283,2621,168
701,Arcos de Valdevez,2022,4,Viana do Castelo,15858,283,2625,169
702,Arcos de Valdevez,2022,5,Viana do Castelo,15853,283,2623,161
703,Arcos de Valdevez,2022,6,Viana do Castelo,15867,283,2626,165
704,Arcos de Valdevez,2022,7,Viana do Castelo,15899,283,2631,186
705,Arcos de Valdevez,2022,8,Viana do Castelo,15907,283,2643,161
706,Arcos de Valdevez,2022,9,Viana do Castelo,15921,283,2642,162
707,Arcos de Valdevez,2022,10,Viana do Castelo,15927,283,2642,164
708,Arcos de Valdevez,2022,11,Viana do Castelo,15936,283,2647,171
709,Arcos de Valdevez,2022,12,Viana do Castelo,15945,283,2645,179
710,Arcos de Valdevez,2023,1,Viana do Castelo,15955,284,2641,174
711,Arcos de Valdevez,2023,2,Viana do Castelo,15959,284,2644,170
712,Arcos de Valdevez,2023,3,Viana do Castelo,15972,284,2641,169
713,Arcos de Valdevez,2023,4,Viana do Castelo,15973,284,2640,169
714,Arcos de Valdevez,2023,5,Viana do Castelo,15973,284,2640,169
715,Arcos de Valdevez,2023,6,Viana do Castelo,16016,285,2646,165
716,Arcos de Valdevez,2023,7,Viana do Castelo,16035,286,2652,193
717,Arcos de Valdevez,2023,8,Viana do Castelo,16063,286,2650,161
718,Arcos de Valdevez,2023,9,Viana do Castelo,16064,286,2658,158
719,Arcos de Valdevez,2023,10,Viana do Castelo,16067,287,2660,157
720,Arcos de Valdevez,2023,11,Viana do Castelo,16073,287,2663,161
721,Arcos de Valdevez,2023,12,Viana do Castelo,16066,287,2670,163
722,Arcos de Valdevez,2024,1,Viana do Castelo,16055,287,2677,153
723,Arcos de Valdevez,2024,2,Viana do Castelo,16036,287,2679,149
724,Arcos de Valdevez,2024,3,Viana do Castelo,16049,287,2688,147
725,Arganil,2022,3,Coimbra,9165,165,1715,23
726,Arganil,2022,4,Coimbra,9161,165,1718,23
727,Arganil,2022,5,Coimbra,9153,165,1716,23
728,Arganil,2022,6,Coimbra,9151,165,1725,23
729,Arganil,2022,7,Coimbra,9152,165,1723,21
730,Arganil,2022,8,Coimbra,9155,165,1724,22
731,Arganil,2022,9,Coimbra,9170,165,1729,23
732,Arganil,2022,10,Coimbra,9183,165,1728,20
733,Arganil,2022,11,Coimbra,9183,165,1729,20
734,Arganil,2022,12,Coimbra,9176,165,1732,21
735,Arganil,2023,1,Coimbra,9188,165,1733,20
736,Arganil,2023,2,Coimbra,9189,165,1732,19
737,Arganil,2023,3,Coimbra,9191,165,1729,18
738,Arganil,2023,4,Coimbra,9191,165,1729,18
739,Arganil,2023,5,Coimbra,9191,165,1729,18
740,Arganil,2023,6,Coimbra,9211,165,1745,19
741,Arganil,2023,7,Coimbra,9212,165,1744,20
742,Arganil,2023,8,Coimbra,9220,165,1747,18
743,Arganil,2023,9,Coimbra,9226,165,1745,19
744,Arganil,2023,10,Coimbra,9227,165,1746,17
745,Arganil,2023,11,Coimbra,9223,165,1744,18
746,Arganil,2023,12,Coimbra,9225,165,1752,19
747,Arganil,2024,1,Coimbra,9225,165,1757,16
748,Arganil,2024,2,Coimbra,9224,165,1757,15
749,Arganil,2024,3,Coimbra,9220,165,1759,15
750,Armamar,2022,3,Viseu,3801,72,1222,18
751,Armamar,2022,4,Viseu,3796,72,1224,18
752,Armamar,2022,5,Viseu,3790,72,1245,18
753,Armamar,2022,6,Viseu,3791,72,1250,19
754,Armamar,2022,7,Viseu,3792,72,1252,21
755,Armamar,2022,8,Viseu,3792,72,1255,17
756,Armamar,2022,9,Viseu,3794,72,1254,17
757,Armamar,2022,10,Viseu,3791,72,1247,18
758,Armamar,2022,11,Viseu,3790,72,1244,16
759,Armamar,2022,12,Viseu,3786,72,1240,16
760,Armamar,2023,1,Viseu,3788,72,1237,16
761,Armamar,2023,2,Viseu,3791,72,1238,16
762,Armamar,2023,3,Viseu,3787,72,1236,16
763,Armamar,2023,4,Viseu,3787,72,1237,16
764,Armamar,2023,5,Viseu,3787,72,1237,16
765,Armamar,2023,6,Viseu,3792,72,1266,17
766,Armamar,2023,7,Viseu,3790,72,1269,21
767,Armamar,2023,8,Viseu,3794,72,1273,16
768,Armamar,2023,9,Viseu,3796,72,1274,15
769,Armamar,2023,10,Viseu,3795,72,1266,14
770,Armamar,2023,11,Viseu,3796,74,1263,13
771,Armamar,2023,12,Viseu,3788,75,1260,14
772,Armamar,2024,1,Viseu,3788,76,1260,15
773,Armamar,2024,2,Viseu,3788,75,1261,15
774,Armamar,2024,3,Viseu,3786,75,1261,14
775,Arouca,2022,3,Aveiro,10108,209,2127,102
776,Arouca,2022,4,Aveiro,10106,209,2129,103
777,Arouca,2022,5,Aveiro,10106,209,2130,106
778,Arouca,2022,6,Aveiro,10112,209,2131,106
779,Arouca,2022,7,Aveiro,10119,209,2142,112
780,Arouca,2022,8,Aveiro,10126,209,2146,103
781,Arouca,2022,9,Aveiro,10130,209,2146,105
782,Arouca,2022,10,Aveiro,10137,209,2152,98
783,Arouca,2022,11,Aveiro,10151,209,2151,97
784,Arouca,2022,12,Aveiro,10153,209,2149,95
785,Arouca,2023,1,Aveiro,10175,209,2152,93
786,Arouca,2023,2,Aveiro,10175,210,2154,87
787,Arouca,2023,3,Aveiro,10184,210,2160,86
788,Arouca,2023,4,Aveiro,10185,210,2160,86
789,Arouca,2023,5,Aveiro,10185,210,2160,86
790,Arouca,2023,6,Aveiro,10209,212,2164,85
791,Arouca,2023,7,Aveiro,10214,212,2169,84
792,Arouca,2023,8,Aveiro,10227,212,2171,83
793,Arouca,2023,9,Aveiro,10229,212,2164,84
794,Arouca,2023,10,Aveiro,10240,212,2168,81
795,Arouca,2023,11,Aveiro,10244,212,2177,80
796,Arouca,2023,12,Aveiro,10248,213,2178,79
797,Arouca,2024,1,Aveiro,10253,213,2182,77
798,Arouca,2024,2,Aveiro,10251,213,2180,75
799,Arouca,2024,3,Aveiro,10259,213,2182,75
800,Arraiolos,2022,3,Évora,3850,38,933,31
801,Arraiolos,2022,4,Évora,3848,38,935,29
802,Arraiolos,2022,5,Évora,3849,38,934,30
803,Arraiolos,2022,6,Évora,3852,38,933,31
804,Arraiolos,2022,7,Évora,3858,38,935,34
805,Arraiolos,2022,8,Évora,3859,38,936,38
806,Arraiolos,2022,9,Évora,3859,38,936,34
807,Arraiolos,2022,10,Évora,3858,38,939,34
808,Arraiolos,2022,11,Évora,3853,38,942,34
809,Arraiolos,2022,12,Évora,3855,38,944,32
810,Arraiolos,2023,1,Évora,3857,38,943,30
811,Arraiolos,2023,2,Évora,3859,38,942,32
812,Arraiolos,2023,3,Évora,3855,38,942,32
813,Arraiolos,2023,4,Évora,3855,38,942,32
814,Arraiolos,2023,5,Évora,3855,38,942,32
815,Arraiolos,2023,6,Évora,3856,38,944,36
816,Arraiolos,2023,7,Évora,3856,38,943,38
817,Arraiolos,2023,8,Évora,3859,38,943,39
818,Arraiolos,2023,9,Évora,3870,38,944,33
819,Arraiolos,2023,10,Évora,3872,38,943,33
820,Arraiolos,2023,11,Évora,3867,38,944,32
821,Arraiolos,2023,12,Évora,3870,38,943,32
822,Arraiolos,2024,1,Évora,3869,38,944,33
823,Arraiolos,2024,2,Évora,3872,38,943,32
824,Arraiolos,2024,3,Évora,3874,38,944,30
825,Arronches,2022,3,Portalegre,1810,39,427,8
826,Arronches,2022,4,Portalegre,1807,39,428,8
827,Arronches,2022,5,Portalegre,1805,39,427,8
828,Arronches,2022,6,Portalegre,1809,39,433,8
829,Arronches,2022,7,Portalegre,1811,39,435,9
830,Arronches,2022,8,Portalegre,1809,39,438,6
831,Arronches,2022,9,Portalegre,1814,39,438,6
832,Arronches,2022,10,Portalegre,1811,39,438,6
833,Arronches,2022,11,Portalegre,1816,39,438,6
834,Arronches,2022,12,Portalegre,1814,39,439,6
835,Arronches,2023,1,Portalegre,1816,40,439,7
836,Arronches,2023,2,Portalegre,1815,40,438,7
837,Arronches,2023,3,Portalegre,1819,40,439,6
838,Arronches,2023,4,Portalegre,1819,40,439,6
839,Arronches,2023,5,Portalegre,1819,40,439,6
840,Arronches,2023,6,Portalegre,1825,40,447,7
841,Arronches,2023,7,Portalegre,1827,40,448,8
842,Arronches,2023,8,Portalegre,1828,40,449,7
843,Arronches,2023,9,Portalegre,1827,40,446,7
844,Arronches,2023,10,Portalegre,1830,40,446,7
845,Arronches,2023,11,Portalegre,1831,40,446,8
846,Arronches,2023,12,Portalegre,1829,40,445,8
847,Arronches,2024,1,Portalegre,1826,40,445,8
848,Arronches,2024,2,Portalegre,1820,40,446,8
849,Arronches,2024,3,Portalegre,1822,40,448,8
850,Arruda dos Vinhos,2022,3,Lisboa,5851,106,1531,49
851,Arruda dos Vinhos,2022,4,Lisboa,5853,106,1532,52
852,Arruda dos Vinhos,2022,5,Lisboa,5864,106,1534,51
853,Arruda dos Vinhos,2022,6,Lisboa,5874,107,1532,51
854,Arruda dos Vinhos,2022,7,Lisboa,5874,107,1537,51
855,Arruda dos Vinhos,2022,8,Lisboa,5878,107,1540,54
856,Arruda dos Vinhos,2022,9,Lisboa,5887,107,1538,55
857,Arruda dos Vinhos,2022,10,Lisboa,5898,107,1546,53
858,Arruda dos Vinhos,2022,11,Lisboa,5929,107,1550,48
859,Arruda dos Vinhos,2022,12,Lisboa,5945,107,1549,49
860,Arruda dos Vinhos,2023,1,Lisboa,5953,107,1549,47
861,Arruda dos Vinhos,2023,2,Lisboa,5949,107,1548,45
862,Arruda dos Vinhos,2023,3,Lisboa,5951,107,1548,46
863,Arruda dos Vinhos,2023,4,Lisboa,5951,107,1548,46
864,Arruda dos Vinhos,2023,5,Lisboa,5951,107,1548,46
865,Arruda dos Vinhos,2023,6,Lisboa,5964,109,1555,50
866,Arruda dos Vinhos,2023,7,Lisboa,5967,109,1563,49
867,Arruda dos Vinhos,2023,8,Lisboa,5973,109,1574,55
868,Arruda dos Vinhos,2023,9,Lisboa,5975,109,1577,48
869,Arruda dos Vinhos,2023,10,Lisboa,5989,109,1574,46
870,Arruda dos Vinhos,2023,11,Lisboa,5998,109,1578,44
871,Arruda dos Vinhos,2023,12,Lisboa,6014,109,1579,44
872,Arruda dos Vinhos,2024,1,Lisboa,6017,109,1581,44
873,Arruda dos Vinhos,2024,2,Lisboa,6015,109,1584,43
874,Arruda dos Vinhos,2024,3,Lisboa,6023,109,1586,42
875,Aveiro,2022,3,Aveiro,39876,429,9804,478
876,Aveiro,2022,4,Aveiro,39888,429,9810,482
877,Aveiro,2022,5,Aveiro,39914,429,9834,482
878,Aveiro,2022,6,Aveiro,39963,430,9860,489
879,Aveiro,2022,7,Aveiro,40000,430,9890,490
880,Aveiro,2022,8,Aveiro,40021,430,9894,489
881,Aveiro,2022,9,Aveiro,40091,430,9910,471
882,Aveiro,2022,10,Aveiro,40136,430,9908,466
883,Aveiro,2022,11,Aveiro,40190,430,9934,484
884,Aveiro,2022,12,Aveiro,40230,430,9939,483
885,Aveiro,2023,1,Aveiro,40271,430,9966,472
886,Aveiro,2023,2,Aveiro,40321,430,9977,467
887,Aveiro,2023,3,Aveiro,40346,430,9989,464
888,Aveiro,2023,4,Aveiro,40345,430,9989,464
889,Aveiro,2023,5,Aveiro,40345,430,9989,464
890,Aveiro,2023,6,Aveiro,40523,430,10032,458
891,Aveiro,2023,7,Aveiro,40553,430,10045,450
892,Aveiro,2023,8,Aveiro,40599,430,10040,449
893,Aveiro,2023,9,Aveiro,40638,430,10047,447
894,Aveiro,2023,10,Aveiro,40681,430,10060,441
895,Aveiro,2023,11,Aveiro,40701,430,10074,451
896,Aveiro,2023,12,Aveiro,40716,431,10080,449
897,Aveiro,2024,1,Aveiro,40765,431,10098,433
898,Aveiro,2024,2,Aveiro,40762,433,10115,430
899,Aveiro,2024,3,Aveiro,40833,433,10143,426
900,Avis,2022,3,Portalegre,2497,41,633,12
901,Avis,2022,4,Portalegre,2501,41,634,12
902,Avis,2022,5,Portalegre,2497,41,633,12
903,Avis,2022,6,Portalegre,2493,41,633,12
904,Avis,2022,7,Portalegre,2492,41,633,22
905,Avis,2022,8,Portalegre,2492,41,634,12
906,Avis,2022,9,Portalegre,2491,41,636,12
907,Avis,2022,10,Portalegre,2489,41,637,12
908,Avis,2022,11,Portalegre,2491,41,634,12
909,Avis,2022,12,Portalegre,2488,41,634,12
910,Avis,2023,1,Portalegre,2488,41,633,12
911,Avis,2023,2,Portalegre,2489,41,633,11
912,Avis,2023,3,Portalegre,2488,41,634,11
913,Avis,2023,4,Portalegre,2488,41,634,11
914,Avis,2023,5,Portalegre,2488,41,634,11
915,Avis,2023,6,Portalegre,2488,41,639,14
916,Avis,2023,7,Portalegre,2493,41,638,22
917,Avis,2023,8,Portalegre,2503,41,640,10
918,Avis,2023,9,Portalegre,2504,41,639,10
919,Avis,2023,10,Portalegre,2502,41,637,10
920,Avis,2023,11,Portalegre,2500,41,637,10
921,Avis,2023,12,Portalegre,2493,41,636,10
922,Avis,2024,1,Portalegre,2495,41,633,10
923,Avis,2024,2,Portalegre,2489,41,636,11
924,Avis,2024,3,Portalegre,2490,41,638,11
925,Azambuja,2022,3,Lisboa,9718,181,2342,40
926,Azambuja,2022,4,Lisboa,9729,181,2349,43
927,Azambuja,2022,5,Lisboa,9725,182,2352,65
928,Azambuja,2022,6,Lisboa,9728,182,2353,40
929,Azambuja,2022,7,Lisboa,9733,182,2358,39
930,Azambuja,2022,8,Lisboa,9735,182,2358,41
931,Azambuja,2022,9,Lisboa,9738,183,2363,41
932,Azambuja,2022,10,Lisboa,9744,184,2362,40
933,Azambuja,2022,11,Lisboa,9753,184,2367,40
934,Azambuja,2022,12,Lisboa,9748,184,2362,49
935,Azambuja,2023,1,Lisboa,9762,184,2361,41
936,Azambuja,2023,2,Lisboa,9767,184,2367,40
937,Azambuja,2023,3,Lisboa,9780,184,2368,40
938,Azambuja,2023,4,Lisboa,9781,184,2367,40
939,Azambuja,2023,5,Lisboa,9781,184,2367,40
940,Azambuja,2023,6,Lisboa,9798,184,2390,42
941,Azambuja,2023,7,Lisboa,9802,185,2395,40
942,Azambuja,2023,8,Lisboa,9806,185,2397,39
943,Azambuja,2023,9,Lisboa,9816,185,2399,40
944,Azambuja,2023,10,Lisboa,9819,185,2402,37
945,Azambuja,2023,11,Lisboa,9818,185,2400,37
946,Azambuja,2023,12,Lisboa,9831,185,2405,47
947,Azambuja,2024,1,Lisboa,9836,185,2408,36
948,Azambuja,2024,2,Lisboa,9832,185,2411,36
949,Azambuja,2024,3,Lisboa,9842,185,2422,36
950,Baião,2022,3,Porto,9878,176,1769,65
951,Baião,2022,4,Porto,9880,176,1768,61
952,Baião,2022,5,Porto,9863,176,1765,58
953,Baião,2022,6,Porto,9859,177,1772,61
954,Baião,2022,7,Porto,9876,177,1775,62
955,Baião,2022,8,Porto,9879,177,1783,56
956,Baião,2022,9,Porto,9883,177,1783,58
957,Baião,2022,10,Porto,9889,177,1783,55
958,Baião,2022,11,Porto,9892,178,1782,57
959,Baião,2022,12,Porto,9887,178,1780,57
960,Baião,2023,1,Porto,9885,179,1773,52
961,Baião,2023,2,Porto,9896,179,1775,51
962,Baião,2023,3,Porto,9894,179,1778,50
963,Baião,2023,4,Porto,9894,179,1778,50
964,Baião,2023,5,Porto,9894,179,1778,50
965,Baião,2023,6,Porto,9926,179,1791,47
966,Baião,2023,7,Porto,9939,179,1802,45
967,Baião,2023,8,Porto,9941,179,1805,42
